babelnet_id,lemma,sense_lemma,pos,examples,glosses,categories
bn:00064621n,histoire,professional_wrestling,NOUN,,Wrestling for money,All_articles_needing_additional_references | Articles_with_short_description | Performing_arts | Professional_wrestling | Sports_entertainment | Wrestling
bn:00044259n,histoire,historical_document,NOUN,,Writing having historical value (as opposed to fiction or myth etc.),Articles_with_short_description | History_of_writing | World_history
bn:00044259n,histoire,historical_paper,NOUN,,Writing having historical value (as opposed to fiction or myth etc.),Articles_with_short_description | History_of_writing | World_history
bn:00044259n,histoire,historical_record,NOUN,,Writing having historical value (as opposed to fiction or myth etc.),Articles_with_short_description | History_of_writing | World_history
bn:00044269n,histoire,history,NOUN,All of human history,The continuum of events occurring in succession leading from the past to the present and even into the future,
bn:00063052n,histoire,storyline,NOUN,,The plot of a book or play or film,
bn:00063052n,histoire,plot_line,NOUN,,The plot of a book or play or film,
bn:00044268n,histoire,history,NOUN,He teaches Medieval history | History takes the long view,The discipline that records and interprets past events involving human beings,All_Wikipedia_articles_written_in_American_English | Articles_with_short_description | History | Humanities | Main_topic_articles | Main_topic_classifications | Pages_with_missing_ISBNs
bn:00044267n,histoire,history,NOUN,A critical time in the school's history,The aggregate of past events,
bn:00074472n,histoire,story,NOUN,He writes stories for the magazines,A piece of fiction that narrates a chain of related events,
bn:00056857n,histoire,narrative,NOUN,Disney's stories entertain adults as well as children | His narrative was interesting,A message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program,Articles_with_short_description | Composition | Descriptive_technique | Fiction | Fiction-writing_mode | Literary_concepts | Narratology | Pages_using_sidebar_with_the_child_parameter | Point_of_view | Semiotics | Style_(fiction)
bn:00056857n,histoire,narration,NOUN,Disney's stories entertain adults as well as children | His narrative was interesting,A message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program,Articles_with_short_description | Composition | Descriptive_technique | Fiction | Fiction-writing_mode | Literary_concepts | Narratology | Pages_using_sidebar_with_the_child_parameter | Point_of_view | Semiotics | Style_(fiction)
bn:00056857n,histoire,story,NOUN,Disney's stories entertain adults as well as children | His narrative was interesting,A message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program,Articles_with_short_description | Composition | Descriptive_technique | Fiction | Fiction-writing_mode | Literary_concepts | Narratology | Pages_using_sidebar_with_the_child_parameter | Point_of_view | Semiotics | Style_(fiction)
bn:00056857n,histoire,tale,NOUN,Disney's stories entertain adults as well as children | His narrative was interesting,A message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program,Articles_with_short_description | Composition | Descriptive_technique | Fiction | Fiction-writing_mode | Literary_concepts | Narratology | Pages_using_sidebar_with_the_child_parameter | Point_of_view | Semiotics | Style_(fiction)
bn:00063049n,histoire,plot,NOUN,The characters were well drawn but the plot was banal,The story that is told in a novel or play or movie etc.,Articles_with_short_description | Narrative_techniques | Narratology | Plot_(narrative) | Russian_formalism | Semiotics
bn:00044270n,histoire,history,NOUN,From the beginning of history | The dawn of recorded history,All that is remembered of the past as preserved in writing; a body of knowledge,
bn:00000738n,histoire,history,NOUN,A history of France | He gave an inaccurate account of the plot to kill the president | The story of exposure to lead,A record or narrative description of past events,5th-century_BC_history_books | All_articles_needing_additional_references | Ancient_Greek_history_books | Books_about_civilizations | Chronicles | Greco-Roman_ethnography | Herodotus | History_books_about_the_Greco-Persian_Wars | Medieval_literature | Texts_in_Ionic_Greek | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | Works_about_history
bn:00000738n,histoire,account,NOUN,A history of France | He gave an inaccurate account of the plot to kill the president | The story of exposure to lead,A record or narrative description of past events,5th-century_BC_history_books | All_articles_needing_additional_references | Ancient_Greek_history_books | Books_about_civilizations | Chronicles | Greco-Roman_ethnography | Herodotus | History_books_about_the_Greco-Persian_Wars | Medieval_literature | Texts_in_Ionic_Greek | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | Works_about_history
bn:00000738n,histoire,chronicle,NOUN,A history of France | He gave an inaccurate account of the plot to kill the president | The story of exposure to lead,A record or narrative description of past events,5th-century_BC_history_books | All_articles_needing_additional_references | Ancient_Greek_history_books | Books_about_civilizations | Chronicles | Greco-Roman_ethnography | Herodotus | History_books_about_the_Greco-Persian_Wars | Medieval_literature | Texts_in_Ionic_Greek | Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference | Works_about_history
